boosterName,setCode,sheetHasBalanceColors,sheetIsFoil,sheetName
draft,WOE,False,False,rareMythicWithShowcase
draft,WOE,False,False,uncommon
prerelease,WOE,False,True,prereleasePromo
set,WOE,False,False,basic
set,WOE,False,False,common
set,WOE,False,False,enchantingTales
set,WOE,False,True,foilBasic
set,WOE,False,True,foilWithShowcase
set,WOE,False,False,rareMythic
set,WOE,False,False,theList
set,WOE,False,False,uncommon
set,WOE,False,False,wildcard
draft,WTH,True,False,common
draft,WTH,False,False,rare
draft,WTH,False,False,uncommon
draft,WWK,False,False,basic
draft,WWK,True,False,common
draft,WWK,False,True,foil
draft,WWK,False,False,rareMythic
draft,WWK,False,False,uncommon
six,WWK,False,False,basic
six,WWK,False,False,common
six,WWK,False,False,rareMythic
six,WWK,False,False,uncommon
arena,XLN,True,False,common
arena,XLN,False,False,rareMythic
arena,XLN,False,False,uncommon
draft,XLN,False,False,basic
draft,XLN,True,False,common
draft,XLN,False,True,foil
draft,XLN,False,False,rareMythic
draft,XLN,False,False,uncommon
prerelease,XLN,False,True,prereleasePromo
treasure-chest,XLN,False,True,foil
treasure-chest,XLN,False,True,foilBasic
treasure-chest,XLN,False,True,promoTransformLand
treasure-chest,XLN,False,False,rareMythic
draft,ZEN,False,False,basic
draft,ZEN,True,False,common
draft,ZEN,False,True,foil
draft,ZEN,False,False,rareMythic
draft,ZEN,False,False,uncommon
six,ZEN,False,False,basic
six,ZEN,False,False,common
six,ZEN,False,False,rareMythic
six,ZEN,False,False,uncommon
box-topper,ZNE,False,False,mythic
arena,ZNR,True,False,common
arena,ZNR,False,False,modaldfcRareMythic
arena,ZNR,False,False,modaldfcUncommon
arena,ZNR,False,False,sfcRareMythic
arena,ZNR,False,False,sfcUncommon
collector,ZNR,False,False,commonUncommonShowcase
collector,ZNR,False,False,extendedRareMythic
collector,ZNR,False,True,foilBasic
collector,ZNR,False,True,foilCommon
collector,ZNR,False,True,foilCommonUncommonShowcase
collector,ZNR,False,True,foilExpedition
collector,ZNR,False,True,foilRareMythic
collector,ZNR,False,True,foilRareMythicShowcase
collector,ZNR,False,True,foilUncommon
collector,ZNR,False,False,rareMythicShowcase
draft,ZNR,False,False,basic
draft,ZNR,True,False,commonWithShowcase
draft,ZNR,False,False,dfcRareMythicWithShowcase
draft,ZNR,False,False,dfcUncommonWithShowcase
draft,ZNR,False,True,foilWithShowcase
draft,ZNR,False,False,sfcRareMythicWithShowcase
draft,ZNR,False,False,sfcUncommonWithShowcase
prerelease,ZNR,False,True,prereleasePromo
set,ZNR,False,False,basic
set,ZNR,False,False,common
set,ZNR,False,False,commonUncommonShowcase
set,ZNR,False,True,foilBasic
set,ZNR,False,True,foilWithShowcase
set,ZNR,False,False,rareMythic
set,ZNR,False,False,theList
set,ZNR,False,False,uncommon
set,ZNR,False,False,wildcard
theme-b,ZNR,False,False,common
theme-b,ZNR,False,False,rareMythic
theme-b,ZNR,False,False,uncommon
theme-g,ZNR,False,False,common
theme-g,ZNR,False,False,rareMythic
theme-g,ZNR,False,False,uncommon
theme-party,ZNR,False,False,common
theme-party,ZNR,False,False,rareMythic
theme-party,ZNR,False,False,uncommon
theme-r,ZNR,False,False,common
theme-r,ZNR,False,False,rareMythic
theme-r,ZNR,False,False,uncommon
theme-u,ZNR,False,False,common
theme-u,ZNR,False,False,rareMythic
theme-u,ZNR,False,False,uncommon
theme-w,ZNR,False,False,common
theme-w,ZNR,False,False,rareMythic
theme-w,ZNR,False,False,uncommon
