boosterIndex,boosterName,setCode,sheetName,sheetPicks
0,tournament,ALA,basic,29
0,tournament,ALA,common,33
0,tournament,ALA,rare,3
0,tournament,ALA,uncommon,10
0,default,ALL,common,8
0,default,ALL,rare,1
0,default,ALL,uncommon,3
0,draft,APC,common,11
0,draft,APC,rare,1
0,draft,APC,uncommon,3
1,draft,APC,common,10
1,draft,APC,foilCommon,1
1,draft,APC,rare,1
1,draft,APC,uncommon,3
2,draft,APC,common,11
2,draft,APC,foilUncommon,1
2,draft,APC,rare,1
2,draft,APC,uncommon,2
3,draft,APC,common,10
3,draft,APC,foilCommon,1
3,draft,APC,foilUncommon,1
3,draft,APC,rare,1
3,draft,APC,uncommon,2
4,draft,APC,common,11
4,draft,APC,foilRare,1
4,draft,APC,uncommon,3
5,draft,APC,common,10
5,draft,APC,foilCommon,1
5,draft,APC,foilRare,1
5,draft,APC,uncommon,3
6,draft,APC,common,11
6,draft,APC,foilRare,1
6,draft,APC,foilUncommon,1
6,draft,APC,uncommon,2
7,draft,APC,common,10
7,draft,APC,foilCommon,1
7,draft,APC,foilRare,1
7,draft,APC,foilUncommon,1
7,draft,APC,uncommon,2
0,fat-pack,APC,foilBasic,1
0,fat-pack,APC,foilCommon,1
0,draft,ARB,basic,1
0,draft,ARB,common,10
0,draft,ARB,rareMythic,1
0,draft,ARB,uncommon,3
1,draft,ARB,basic,1
1,draft,ARB,common,9
1,draft,ARB,foil,1
1,draft,ARB,rareMythic,1
1,draft,ARB,uncommon,3
0,six,ARB,basic,1
0,six,ARB,common,4
0,six,ARB,uncommon,1
1,six,ARB,basic,1
1,six,ARB,common,3
1,six,ARB,uncommon,2
2,six,ARB,basic,1
2,six,ARB,common,3
2,six,ARB,rareMythic,1
2,six,ARB,uncommon,1
0,default,ARN,common,6
0,default,ARN,uncommon,2
0,default,ATQ,common,6
0,default,ATQ,uncommon,2
0,draft,AVR,basic,1
0,draft,AVR,common,10
0,draft,AVR,rareMythic,1
0,draft,AVR,uncommon,3
1,draft,AVR,basic,1
1,draft,AVR,common,9
1,draft,AVR,foil,1
1,draft,AVR,rareMythic,1
1,draft,AVR,uncommon,3
0,six,AVR,basic,1
0,six,AVR,common,4
0,six,AVR,uncommon,1
1,six,AVR,basic,1
1,six,AVR,common,3
1,six,AVR,uncommon,2
2,six,AVR,basic,1
2,six,AVR,common,3
2,six,AVR,rareMythic,1
2,six,AVR,uncommon,1
0,draft,BBD,basic,1
0,draft,BBD,common,10
0,draft,BBD,rareMythic,1
0,draft,BBD,uncommon,3
1,draft,BBD,basic,1
1,draft,BBD,common,9
1,draft,BBD,foil,1
1,draft,BBD,rareMythic,1
1,draft,BBD,uncommon,3
2,draft,BBD,basic,1
2,draft,BBD,common,10
2,draft,BBD,rareMythic,1
2,draft,BBD,uncommon,1
2,draft,BBD,uncommonPartner1,2
3,draft,BBD,basic,1
3,draft,BBD,common,9
3,draft,BBD,foil,1
3,draft,BBD,rareMythic,1
3,draft,BBD,uncommon,1
3,draft,BBD,uncommonPartner1,2
4,draft,BBD,basic,1
4,draft,BBD,common,10
4,draft,BBD,rareMythic,1
4,draft,BBD,uncommon,1
4,draft,BBD,uncommonPartner2,2
5,draft,BBD,basic,1
5,draft,BBD,common,9
5,draft,BBD,foil,1
5,draft,BBD,rareMythic,1
5,draft,BBD,uncommon,1
5,draft,BBD,uncommonPartner2,2
6,draft,BBD,basic,1
6,draft,BBD,common,10
6,draft,BBD,rareMythic,1
6,draft,BBD,uncommon,1
6,draft,BBD,uncommonPartner3,2
7,draft,BBD,basic,1
7,draft,BBD,common,9
7,draft,BBD,foil,1
7,draft,BBD,rareMythic,1
7,draft,BBD,uncommon,1
7,draft,BBD,uncommonPartner3,2
8,draft,BBD,basic,1
8,draft,BBD,common,10
8,draft,BBD,rareMythic,1
8,draft,BBD,uncommon,1
8,draft,BBD,uncommonPartner4,2
9,draft,BBD,basic,1
9,draft,BBD,common,9
9,draft,BBD,foil,1
9,draft,BBD,rareMythic,1
9,draft,BBD,uncommon,1
9,draft,BBD,uncommonPartner4,2
10,draft,BBD,basic,1
10,draft,BBD,common,10
10,draft,BBD,rareMythic,1
10,draft,BBD,uncommon,1
10,draft,BBD,uncommonPartner5,2
11,draft,BBD,basic,1
11,draft,BBD,common,9
11,draft,BBD,foil,1
11,draft,BBD,rareMythic,1
11,draft,BBD,uncommon,1
11,draft,BBD,uncommonPartner5,2
12,draft,BBD,basic,1
12,draft,BBD,common,10
12,draft,BBD,rarePartner1,2
12,draft,BBD,uncommon,2
13,draft,BBD,basic,1
13,draft,BBD,common,9
13,draft,BBD,foil,1
13,draft,BBD,rarePartner1,2
13,draft,BBD,uncommon,2
14,draft,BBD,basic,1
14,draft,BBD,common,10
14,draft,BBD,rarePartner2,2
14,draft,BBD,uncommon,2
15,draft,BBD,basic,1
15,draft,BBD,common,9
15,draft,BBD,foil,1
15,draft,BBD,rarePartner2,2
15,draft,BBD,uncommon,2
16,draft,BBD,basic,1
16,draft,BBD,common,10
16,draft,BBD,rarePartner3,2
16,draft,BBD,uncommon,2
17,draft,BBD,basic,1
17,draft,BBD,common,9
17,draft,BBD,foil,1
17,draft,BBD,rarePartner3,2
17,draft,BBD,uncommon,2
18,draft,BBD,basic,1
18,draft,BBD,common,10
18,draft,BBD,rarePartner4,2
18,draft,BBD,uncommon,2
19,draft,BBD,basic,1
19,draft,BBD,common,9
19,draft,BBD,foil,1
19,draft,BBD,rarePartner4,2
19,draft,BBD,uncommon,2
20,draft,BBD,basic,1
20,draft,BBD,common,10
20,draft,BBD,rarePartner5,2
20,draft,BBD,uncommon,2
21,draft,BBD,basic,1
21,draft,BBD,common,9
21,draft,BBD,foil,1
21,draft,BBD,rarePartner5,2
21,draft,BBD,uncommon,2
22,draft,BBD,basic,1
22,draft,BBD,common,10
22,draft,BBD,mythicPartner1,2
22,draft,BBD,uncommon,2
23,draft,BBD,basic,1
23,draft,BBD,common,9
23,draft,BBD,foil,1
23,draft,BBD,mythicPartner1,2
23,draft,BBD,uncommon,2
24,draft,BBD,basic,1
24,draft,BBD,common,9
24,draft,BBD,foilMythicPartner1,2
24,draft,BBD,rareMythic,1
24,draft,BBD,uncommon,2
25,draft,BBD,basic,1
25,draft,BBD,common,9
25,draft,BBD,foilRarePartner1,2
25,draft,BBD,rareMythic,1
25,draft,BBD,uncommon,2
26,draft,BBD,basic,1
26,draft,BBD,common,9
26,draft,BBD,foilRarePartner2,2
26,draft,BBD,rareMythic,1
26,draft,BBD,uncommon,2
27,draft,BBD,basic,1
27,draft,BBD,common,9
27,draft,BBD,foilRarePartner3,2
27,draft,BBD,rareMythic,1
27,draft,BBD,uncommon,2
28,draft,BBD,basic,1
28,draft,BBD,common,9
28,draft,BBD,foilRarePartner4,2
28,draft,BBD,rareMythic,1
28,draft,BBD,uncommon,2
29,draft,BBD,basic,1
29,draft,BBD,common,9
29,draft,BBD,foilRarePartner5,2
29,draft,BBD,rareMythic,1
29,draft,BBD,uncommon,2
30,draft,BBD,basic,1
30,draft,BBD,common,9
30,draft,BBD,foilUncommonPartner1,2
30,draft,BBD,rareMythic,1
30,draft,BBD,uncommon,2
31,draft,BBD,basic,1
31,draft,BBD,common,9
31,draft,BBD,foilUncommonPartner2,2
31,draft,BBD,rareMythic,1
31,draft,BBD,uncommon,2
32,draft,BBD,basic,1
32,draft,BBD,common,9
32,draft,BBD,foilUncommonPartner3,2
32,draft,BBD,rareMythic,1
32,draft,BBD,uncommon,2
33,draft,BBD,basic,1
33,draft,BBD,common,9
33,draft,BBD,foilUncommonPartner4,2
33,draft,BBD,rareMythic,1
33,draft,BBD,uncommon,2
34,draft,BBD,basic,1
34,draft,BBD,common,9
34,draft,BBD,foilUncommonPartner5,2
34,draft,BBD,rareMythic,1
34,draft,BBD,uncommon,2
0,draft,BFZ,basic,1
0,draft,BFZ,common,10
0,draft,BFZ,rareMythic,1
0,draft,BFZ,uncommon,3
1,draft,BFZ,basic,1
1,draft,BFZ,common,9
1,draft,BFZ,foilOrMasterpiece1In144,1
1,draft,BFZ,rareMythic,1
1,draft,BFZ,uncommon,3
0,prerelease,BFZ,prereleasePromo,1
0,collector,BLB,commanderCard,1
0,collector,BLB,foilCommon,5
0,collector,BLB,foilLand,1
0,collector,BLB,foilRareMythic,1
0,collector,BLB,foilShowcaseRareMythic,1
0,collector,BLB,foilUncommon,4
0,collector,BLB,showcaseRareMythic,2
1,collector,BLB,foilCommander,1
1,collector,BLB,foilCommon,5
1,collector,BLB,foilLand,1
1,collector,BLB,foilRareMythic,1
1,collector,BLB,foilShowcaseRareMythic,1
1,collector,BLB,foilUncommon,4
1,collector,BLB,showcaseRareMythic,2
0,collector-sample,BLB,foilUncommon,1
0,collector-sample,BLB,showcaseRareMythic,1
1,collector-sample,BLB,foilShowcaseRareMythic,1
1,collector-sample,BLB,foilUncommon,1
0,play,BLB,common,7
0,play,BLB,foil,1
0,play,BLB,land,1
0,play,BLB,rareMythicWithShowcase,1
0,play,BLB,uncommon,3
0,play,BLB,wildcard,1
1,play,BLB,common,6
1,play,BLB,foil,1
1,play,BLB,land,1
1,play,BLB,rareMythicWithShowcase,1
1,play,BLB,theList,1
1,play,BLB,uncommon,3
1,play,BLB,wildcard,1
2,play,BLB,common,7
2,play,BLB,foil,1
2,play,BLB,foilLand,1
2,play,BLB,rareMythicWithShowcase,1
2,play,BLB,uncommon,3
2,play,BLB,wildcard,1
3,play,BLB,common,6
3,play,BLB,foil,1
3,play,BLB,foilLand,1
3,play,BLB,rareMythicWithShowcase,1
3,play,BLB,theList,1
3,play,BLB,uncommon,3
3,play,BLB,wildcard,1
0,prerelease,BLB,prereleasePromo,1
0,draft,BNG,basic,1
0,draft,BNG,common,10
0,draft,BNG,rareMythic,1
0,draft,BNG,uncommon,3
1,draft,BNG,basic,1
1,draft,BNG,common,9
1,draft,BNG,foil,1
1,draft,BNG,rareMythic,1
1,draft,BNG,uncommon,3
0,draft,BOK,common,11
0,draft,BOK,rare,1
0,draft,BOK,uncommon,3
1,draft,BOK,common,10
1,draft,BOK,foilCommon,1
1,draft,BOK,rare,1
1,draft,BOK,uncommon,3
2,draft,BOK,common,11
2,draft,BOK,foilUncommon,1
2,draft,BOK,rare,1
2,draft,BOK,uncommon,2
3,draft,BOK,common,10
3,draft,BOK,foilCommon,1
3,draft,BOK,foilUncommon,1
3,draft,BOK,rare,1
3,draft,BOK,uncommon,2
4,draft,BOK,common,11
4,draft,BOK,foilRare,1
4,draft,BOK,uncommon,3
5,draft,BOK,common,10
5,draft,BOK,foilCommon,1
5,draft,BOK,foilRare,1
5,draft,BOK,uncommon,3
6,draft,BOK,common,11
6,draft,BOK,foilRare,1
6,draft,BOK,foilUncommon,1
6,draft,BOK,uncommon,2
7,draft,BOK,common,10
7,draft,BOK,foilCommon,1
7,draft,BOK,foilRare,1
7,draft,BOK,foilUncommon,1
7,draft,BOK,uncommon,2
0,fat-pack,BOK,foilBasic,1
0,fat-pack,BOK,foilCommon,1
0,arena,BRO,brrRetroArtifact,1
0,arena,BRO,common,10
0,arena,BRO,rareMythic,1
0,arena,BRO,uncommon,3
0,collector,BRO,brrRetroArtifactUncommon,1
0,collector,BRO,brrSchematicRareMythic,1
0,collector,BRO,extendedCommanderJumpstart,1
0,collector,BRO,extendedRareMythic,1
0,collector,BRO,foilAltArt,1
0,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
0,collector,BRO,foilCommon,2
0,collector,BRO,foilFullartBasic,1
0,collector,BRO,foilRareMythic,1
0,collector,BRO,foilUncommon,4
0,collector,BRO,transformers,1
1,collector,BRO,brrRetroArtifactUncommon,1
1,collector,BRO,brrSchematicRareMythic,1
1,collector,BRO,doubleRainbowSerialized,1
1,collector,BRO,extendedCommanderJumpstart,1
1,collector,BRO,extendedRareMythic,1
1,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
1,collector,BRO,foilCommon,2
1,collector,BRO,foilFullartBasic,1
1,collector,BRO,foilRareMythic,1
1,collector,BRO,foilUncommon,4
1,collector,BRO,transformers,1
2,collector,BRO,brrRetroArtifactUncommon,1
2,collector,BRO,brrSchematicRareMythic,1
2,collector,BRO,extendedCommanderJumpstart,1
2,collector,BRO,extendedRareMythic,1
2,collector,BRO,foilAltArt,1
2,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
2,collector,BRO,foilCommon,2
2,collector,BRO,foilFullartBasic,1
2,collector,BRO,foilRareMythic,1
2,collector,BRO,foilTransformers,1
2,collector,BRO,foilUncommon,4
3,collector,BRO,brrRetroArtifactUncommon,1
3,collector,BRO,brrSchematicRareMythic,1
3,collector,BRO,doubleRainbowSerialized,1
3,collector,BRO,extendedCommanderJumpstart,1
3,collector,BRO,extendedRareMythic,1
3,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
3,collector,BRO,foilCommon,2
3,collector,BRO,foilFullartBasic,1
3,collector,BRO,foilRareMythic,1
3,collector,BRO,foilTransformers,1
3,collector,BRO,foilUncommon,4
4,collector,BRO,brrRetroArtifactRareMythic,1
4,collector,BRO,brrSchematicUncommon,1
4,collector,BRO,extendedCommanderJumpstart,1
4,collector,BRO,extendedRareMythic,1
4,collector,BRO,foilAltArt,1
4,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
4,collector,BRO,foilCommon,2
4,collector,BRO,foilFullartBasic,1
4,collector,BRO,foilRareMythic,1
4,collector,BRO,foilUncommon,4
4,collector,BRO,transformers,1
5,collector,BRO,brrRetroArtifactRareMythic,1
5,collector,BRO,brrSchematicUncommon,1
5,collector,BRO,doubleRainbowSerialized,1
5,collector,BRO,extendedCommanderJumpstart,1
5,collector,BRO,extendedRareMythic,1
5,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
5,collector,BRO,foilCommon,2
5,collector,BRO,foilFullartBasic,1
5,collector,BRO,foilRareMythic,1
5,collector,BRO,foilUncommon,4
5,collector,BRO,transformers,1
6,collector,BRO,brrRetroArtifactRareMythic,1
6,collector,BRO,brrSchematicUncommon,1
6,collector,BRO,extendedCommanderJumpstart,1
6,collector,BRO,extendedRareMythic,1
6,collector,BRO,foilAltArt,1
6,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
6,collector,BRO,foilCommon,2
6,collector,BRO,foilFullartBasic,1
6,collector,BRO,foilRareMythic,1
6,collector,BRO,foilTransformers,1
6,collector,BRO,foilUncommon,4
7,collector,BRO,brrRetroArtifactRareMythic,1
7,collector,BRO,brrSchematicUncommon,1
7,collector,BRO,doubleRainbowSerialized,1
7,collector,BRO,extendedCommanderJumpstart,1
7,collector,BRO,extendedRareMythic,1
7,collector,BRO,foilBrrRetroArtifactSchematicUncommon,1
7,collector,BRO,foilCommon,2
7,collector,BRO,foilFullartBasic,1
7,collector,BRO,foilRareMythic,1
7,collector,BRO,foilTransformers,1
7,collector,BRO,foilUncommon,4
0,collector-sample,BRO,foilUncommonRetroArtifact,1
0,collector-sample,BRO,nonfoilRareMythic,1
1,collector-sample,BRO,foilRareMythic,1
1,collector-sample,BRO,foilUncommonRetroArtifact,1
0,draft,BRO,brrRetroArtifact,1
0,draft,BRO,common,10
0,draft,BRO,rareMythicWithShowcase,1
0,draft,BRO,uncommon,3
1,draft,BRO,brrRetroArtifact,1
1,draft,BRO,common,9
1,draft,BRO,foil,1
1,draft,BRO,rareMythicWithShowcase,1
1,draft,BRO,uncommon,3
2,draft,BRO,brrRetroArtifact,1
2,draft,BRO,common,9
2,draft,BRO,mechBasic,1
2,draft,BRO,rareMythicWithShowcase,1
2,draft,BRO,uncommon,3
0,jumpstart,BRO,infantry1,17
0,jumpstart,BRO,infantry1Foils,2
0,jumpstart,BRO,rareMythicWhite,1
1,jumpstart,BRO,infantry2,17
1,jumpstart,BRO,infantry2Foils,2
1,jumpstart,BRO,rareMythicWhite,1
2,jumpstart,BRO,powerstones1,17
2,jumpstart,BRO,powerstones1Foils,2
2,jumpstart,BRO,rareMythicBlue,1
3,jumpstart,BRO,powerstones2,17
3,jumpstart,BRO,powerstones2Foils,2
3,jumpstart,BRO,rareMythicBlue,1
4,jumpstart,BRO,rareMythicGreen,1
4,jumpstart,BRO,titanic1,17
4,jumpstart,BRO,titanic1Foils,2
5,jumpstart,BRO,rareMythicGreen,1
5,jumpstart,BRO,titanic2,17
5,jumpstart,BRO,titanic2Foils,2
6,jumpstart,BRO,rareMythicBlack,1
6,jumpstart,BRO,unearthed1,17
6,jumpstart,BRO,unearthed1Foils,2
7,jumpstart,BRO,rareMythicBlack,1
7,jumpstart,BRO,unearthed2,17
7,jumpstart,BRO,unearthed2Foils,2
8,jumpstart,BRO,rareMythicRed,1
8,jumpstart,BRO,welded1,17
8,jumpstart,BRO,welded1Foils,2
9,jumpstart,BRO,rareMythicRed,1
9,jumpstart,BRO,welded2,17
9,jumpstart,BRO,welded2Foils,2
0,prerelease,BRO,prereleasePromo,1
0,set,BRO,basic,1
0,set,BRO,brrRetroArtifact,1
0,set,BRO,common,3
0,set,BRO,foilWithShowcase,1
0,set,BRO,rareMythic,1
0,set,BRO,uncommon,3
0,set,BRO,wildcard,2
1,set,BRO,basic,1
1,set,BRO,brrRetroArtifact,1
1,set,BRO,common,3
1,set,BRO,foilWithShowcase,1
1,set,BRO,rareMythic,1
1,set,BRO,theList,1
1,set,BRO,uncommon,3
1,set,BRO,wildcard,2
2,set,BRO,brrRetroArtifact,1
2,set,BRO,common,3
2,set,BRO,foilBasic,1
2,set,BRO,foilWithShowcase,1
2,set,BRO,rareMythic,1
2,set,BRO,uncommon,3
2,set,BRO,wildcard,2
3,set,BRO,brrRetroArtifact,1
3,set,BRO,common,3
3,set,BRO,foilBasic,1
3,set,BRO,foilWithShowcase,1
3,set,BRO,rareMythic,1
3,set,BRO,theList,1
3,set,BRO,uncommon,3
3,set,BRO,wildcard,2
0,draft,CHK,common,11
0,draft,CHK,rare,1
0,draft,CHK,uncommon,3
1,draft,CHK,common,10
1,draft,CHK,foilCommonOrBasic,1
1,draft,CHK,rare,1
1,draft,CHK,uncommon,3
2,draft,CHK,common,11
2,draft,CHK,foilUncommon,1
2,draft,CHK,rare,1
2,draft,CHK,uncommon,2
3,draft,CHK,common,10
3,draft,CHK,foilCommonOrBasic,1
3,draft,CHK,foilUncommon,1
3,draft,CHK,rare,1
3,draft,CHK,uncommon,2
4,draft,CHK,common,11
4,draft,CHK,foilRare,1
4,draft,CHK,uncommon,3
5,draft,CHK,common,10
5,draft,CHK,foilCommonOrBasic,1
5,draft,CHK,foilRare,1
5,draft,CHK,uncommon,3
6,draft,CHK,common,11
6,draft,CHK,foilRare,1
6,draft,CHK,foilUncommon,1
6,draft,CHK,uncommon,2
7,draft,CHK,common,10
7,draft,CHK,foilCommonOrBasic,1
7,draft,CHK,foilRare,1
7,draft,CHK,foilUncommon,1
7,draft,CHK,uncommon,2
0,fat-pack,CHK,foilBasic,1
0,fat-pack,CHK,foilCommon,1
0,tournament,CHK,basics,30
0,tournament,CHK,commonWithDuplicates,32
0,tournament,CHK,rare,3
0,tournament,CHK,uncommonWithDuplicates,10
0,default,CHR,common,9
0,default,CHR,uncommon,3
0,collector,CLB,etchedCommonUncommon,1
0,collector,CLB,etchedRareMythic,1
0,collector,CLB,extendedCommander,1
0,collector,CLB,extendedRareMythic,1
0,collector,CLB,foilBasic,1
0,collector,CLB,foilCommon,3
0,collector,CLB,foilCommonUncommonLegendary,1
0,collector,CLB,foilCommonUncommonShowcase,1
0,collector,CLB,foilRareMythic,1
0,collector,CLB,foilShowcaseRareMythic,1
0,collector,CLB,foilUncommon,2
0,collector,CLB,rareMythicShowcase,1
0,collector-sample,CLB,foilShowcaseCommonUncommon,1
0,collector-sample,CLB,showcaseRareMythic,1
1,collector-sample,CLB,foilShowcaseCommonUncommon,1
1,collector-sample,CLB,foilShowcaseRareMythic,1
0,draft,CLB,background,1
0,draft,CLB,dedicatedFoil,1
0,draft,CLB,legendaryWithShowcase,1
0,draft,CLB,nonlegendaryCommonWithShowcase,13
0,draft,CLB,nonlegendaryRareMythicWithShowcase,1
0,draft,CLB,nonlegendaryUncommonWithShowcase,3
1,draft,CLB,background,1
1,draft,CLB,dedicatedFoil,1
1,draft,CLB,legendaryWithShowcase,1
1,draft,CLB,nonlegendaryCommonWithShowcase,12
1,draft,CLB,nonlegendaryRareMythicWithShowcase,1
1,draft,CLB,nonlegendaryUncommonWithShowcase,3
1,draft,CLB,special,1
0,prerelease,CLB,prereleasePromo,1
0,set,CLB,background,1
0,set,CLB,basic,1
0,set,CLB,common,3
0,set,CLB,commonUncommonShowcase,1
0,set,CLB,foilEtchedLegend,1
0,set,CLB,foilWithShowcase,1
0,set,CLB,legendaryWithShowcase,1
0,set,CLB,rareMythic,1
0,set,CLB,uncommon,3
0,set,CLB,wildcard,2
1,set,CLB,background,1
1,set,CLB,basic,1
1,set,CLB,common,3
1,set,CLB,commonUncommonShowcase,1
1,set,CLB,foilEtchedLegend,1
1,set,CLB,foilWithShowcase,1
1,set,CLB,legendaryWithShowcase,1
1,set,CLB,rareMythic,1
1,set,CLB,theList,1
1,set,CLB,uncommon,3
1,set,CLB,wildcard,2
2,set,CLB,background,1
2,set,CLB,common,3
2,set,CLB,commonUncommonShowcase,1
2,set,CLB,foilBasic,1
2,set,CLB,foilEtchedLegend,1
2,set,CLB,foilWithShowcase,1
2,set,CLB,legendaryWithShowcase,1
2,set,CLB,rareMythic,1
2,set,CLB,uncommon,3
2,set,CLB,wildcard,2
3,set,CLB,background,1
3,set,CLB,common,3
3,set,CLB,commonUncommonShowcase,1
3,set,CLB,foilBasic,1
3,set,CLB,foilEtchedLegend,1
3,set,CLB,foilWithShowcase,1
3,set,CLB,legendaryWithShowcase,1
3,set,CLB,rareMythic,1
3,set,CLB,theList,1
3,set,CLB,uncommon,3
3,set,CLB,wildcard,2
0,box-topper,CLU,shockLand,1
0,default,CLU,azoriusSenate1,20
1,default,CLU,azoriusSenate2,20
2,default,CLU,borosLegion1,20
3,default,CLU,borosLegion2,20
4,default,CLU,cultOfRakdos1,20
5,default,CLU,cultOfRakdos2,20
6,default,CLU,golgariSwarm1,20
7,default,CLU,golgariSwarm2,20
8,default,CLU,gruulClans1,20
9,default,CLU,gruulClans2,20
10,default,CLU,houseDimir1,20
11,default,CLU,houseDimir2,20
12,default,CLU,izzetLeague1,20
13,default,CLU,izzetLeague2,20
14,default,CLU,orzhovSyndicate1,20
15,default,CLU,orzhovSyndicate2,20
16,default,CLU,selesnyaConclave1,20
17,default,CLU,selesnyaConclave2,20
18,default,CLU,simicCombine1,20
19,default,CLU,simicCombine2,20
0,collector,CMM,commonUncommonShowcase,2
0,collector,CMM,etchedRareMythic,1
0,collector,CMM,extendedCommander,1
0,collector,CMM,foilBasic,1
0,collector,CMM,foilCommon,4
0,collector,CMM,foilCommonUncommonShowcase,1
0,collector,CMM,foilRareMythic,1
0,collector,CMM,foilRareMythicShowcase,1
0,collector,CMM,foilUncommon,2
0,collector,CMM,rareMythicShowcase,1
1,collector,CMM,commonUncommonShowcase,2
1,collector,CMM,etchedRareMythic,1
1,collector,CMM,extendedCommander,1
1,collector,CMM,foilBasic,1
1,collector,CMM,foilCommon,4
1,collector,CMM,foilCommonUncommonShowcase,1
1,collector,CMM,foilRareMythic,1
1,collector,CMM,foilUncommon,2
1,collector,CMM,rareMythicShowcase,1
1,collector,CMM,texturedRareMythic,1
2,collector,CMM,commonUncommonShowcase,2
2,collector,CMM,etchedRareMythic,1
2,collector,CMM,foilBasic,1
2,collector,CMM,foilCommon,4
2,collector,CMM,foilCommonUncommonShowcase,1
2,collector,CMM,foilExtendedCommander,1
2,collector,CMM,foilRareMythic,1
2,collector,CMM,foilRareMythicShowcase,1
2,collector,CMM,foilUncommon,2
2,collector,CMM,rareMythicShowcase,1
3,collector,CMM,commonUncommonShowcase,2
3,collector,CMM,etchedRareMythic,1
3,collector,CMM,foilBasic,1
3,collector,CMM,foilCommon,4
3,collector,CMM,foilCommonUncommonShowcase,1
3,collector,CMM,foilExtendedCommander,1
3,collector,CMM,foilRareMythic,1
3,collector,CMM,foilUncommon,2
3,collector,CMM,rareMythicShowcase,1
3,collector,CMM,texturedRareMythic,1
0,collector-sample,CMM,foilCommonUncommonShowcase,1
0,collector-sample,CMM,rareMythicShowcase,1
1,collector-sample,CMM,foilCommonUncommonShowcase,1
1,collector-sample,CMM,foilRareMythicShowcase,1
0,draft,CMM,commonWithShowcase,11
0,draft,CMM,foil,1
0,draft,CMM,legendaryRareMythic,1
0,draft,CMM,legendaryUncommon,2
0,draft,CMM,nonlegendaryRareMythic,1
0,draft,CMM,nonlegendaryUncommon,4
1,draft,CMM,commonWithShowcase,11
1,draft,CMM,foil,1
1,draft,CMM,legendaryRareMythic,1
1,draft,CMM,legendaryUncommon,2
1,draft,CMM,nonlegendaryRareMythic,2
1,draft,CMM,nonlegendaryUncommon,3
2,draft,CMM,commonWithShowcase,10
2,draft,CMM,foil,1
2,draft,CMM,legendaryRareMythic,1
2,draft,CMM,legendaryUncommon,2
2,draft,CMM,nonlegendaryRareMythic,1
2,draft,CMM,nonlegendaryUncommon,4
2,draft,CMM,special,1
3,draft,CMM,commonWithShowcase,10
3,draft,CMM,foil,1
3,draft,CMM,legendaryRareMythic,1
3,draft,CMM,legendaryUncommon,2
3,draft,CMM,nonlegendaryRareMythic,2
3,draft,CMM,nonlegendaryUncommon,3
3,draft,CMM,special,1
0,set,CMM,basic,1
0,set,CMM,common,4
0,set,CMM,commonUncommonShowcase,1
0,set,CMM,foil,1
0,set,CMM,legendaryRareMythic,1
0,set,CMM,legendaryUncommon,2
0,set,CMM,nonlegendaryRareMythic,1
0,set,CMM,nonlegendaryUncommon,2
0,set,CMM,wildcard,2
1,set,CMM,basic,1
1,set,CMM,common,4
1,set,CMM,commonUncommonShowcase,1
1,set,CMM,foil,1
1,set,CMM,legendaryRareMythic,1
1,set,CMM,legendaryUncommon,2
1,set,CMM,nonlegendaryRareMythic,1
1,set,CMM,nonlegendaryUncommon,2
1,set,CMM,theList,1
1,set,CMM,wildcard,2
2,set,CMM,basic,1
2,set,CMM,common,4
2,set,CMM,commonUncommonShowcase,1
2,set,CMM,foil,1
2,set,CMM,legendaryRareMythic,1
2,set,CMM,legendaryUncommon,1
2,set,CMM,nonlegendaryRareMythic,2
2,set,CMM,nonlegendaryUncommon,2
2,set,CMM,wildcard,2
3,set,CMM,basic,1
3,set,CMM,common,4
3,set,CMM,commonUncommonShowcase,1
3,set,CMM,foil,1
3,set,CMM,legendaryRareMythic,1
3,set,CMM,legendaryUncommon,1
3,set,CMM,nonlegendaryRareMythic,2
3,set,CMM,nonlegendaryUncommon,2
3,set,CMM,theList,1
3,set,CMM,wildcard,2
4,set,CMM,common,4
4,set,CMM,commonUncommonShowcase,1
4,set,CMM,foil,1
4,set,CMM,foilBasic,1
4,set,CMM,legendaryRareMythic,1
4,set,CMM,legendaryUncommon,2
4,set,CMM,nonlegendaryRareMythic,1
4,set,CMM,nonlegendaryUncommon,2
4,set,CMM,wildcard,2
5,set,CMM,common,4
5,set,CMM,commonUncommonShowcase,1
5,set,CMM,foil,1
5,set,CMM,foilBasic,1
5,set,CMM,legendaryRareMythic,1
5,set,CMM,legendaryUncommon,2
5,set,CMM,nonlegendaryRareMythic,1
5,set,CMM,nonlegendaryUncommon,2
5,set,CMM,theList,1
5,set,CMM,wildcard,2
6,set,CMM,common,4
6,set,CMM,commonUncommonShowcase,1
6,set,CMM,foil,1
6,set,CMM,foilBasic,1
6,set,CMM,legendaryRareMythic,1
6,set,CMM,legendaryUncommon,1
6,set,CMM,nonlegendaryRareMythic,2
6,set,CMM,nonlegendaryUncommon,2
6,set,CMM,wildcard,2
7,set,CMM,common,4
7,set,CMM,commonUncommonShowcase,1
